TX_TIME,TX_DAY,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_FRAUD,X_TERMINAL,Y_TERMINAL,TX_DATETIME
21121,7,201,3612,53.33,False,44.07,-7.82,2018-04-08 05:52:01
40996,7,201,6688,0.0,False,44.17,-8.45,2018-04-08 11:23:16
83110,8,201,6688,50.82,False,44.17,-8.45,2018-04-09 23:05:10
43223,8,201,5221,77.31,False,42.03,-7.24,2018-04-09 12:00:23
62977,8,201,6688,39.75,False,44.17,-8.45,2018-04-09 17:29:37
4149,9,201,3612,59.89,False,44.07,-7.82,2018-04-10 01:09:09
23943,9,201,3612,75.66,False,44.07,-7.82,2018-04-10 06:39:03
27676,9,201,7238,36.16,False,45.1,-7.62,2018-04-10 07:41:16
16336,9,201,3612,17.23,False,44.07,-7.82,2018-04-10 04:32:16
41018,0,202,898,62.71,False,32.2,15.67,2018-04-01 11:23:38
33682,0,202,898,141.39,False,32.2,15.67,2018-04-01 09:21:22
55272,0,202,898,70.13,False,32.2,15.67,2018-04-01 15:21:12
0,0,202,5345,98.58,False,32.98,15.1,2018-04-01 00:00:00
86400,0,202,7081,63.21,False,32.28,15.09,2018-04-02 00:00:00
26989,1,202,5345,75.47,False,32.98,15.1,2018-04-02 07:29:49
14571,1,202,7081,85.89,False,32.28,15.09,2018-04-02 04:02:51
73204,1,202,5345,46.36,False,32.98,15.1,2018-04-02 20:20:04
30427,2,202,5345,66.99,False,32.98,15.1,2018-04-03 08:27:07
33175,3,202,5345,17.01,False,32.98,15.1,2018-04-04 09:12:55
35495,3,202,7081,49.29,False,32.28,15.09,2018-04-04 09:51:35
70531,4,202,7081,110.07,False,32.28,15.09,2018-04-05 19:35:31
71146,4,202,7081,97.74,False,32.28,15.09,2018-04-05 19:45:46
47315,5,202,5654,39.27,False,32.25,14.66,2018-04-06 13:08:35
69722,5,202,1924,81.9,False,32.48,14.9,2018-04-06 19:22:02
18239,5,202,1924,37.89,False,32.48,14.9,2018-04-06 05:03:59
17925,6,202,5345,0.0,False,32.98,15.1,2018-04-07 04:58:45
50970,6,202,6283,26.59,False,33.73,13.24,2018-04-07 14:09:30
28081,6,202,5345,71.12,False,32.98,15.1,2018-04-07 07:48:01
39442,6,202,5345,44.88,False,32.98,15.1,2018-04-07 10:57:22
73578,7,202,898,16.51,False,32.2,15.67,2018-04-08 20:26:18
13532,7,202,7081,85.74,False,32.28,15.09,2018-04-08 03:45:32
30677,7,202,1924,46.56,False,32.48,14.9,2018-04-08 08:31:17
21619,7,202,5654,81.57,False,32.25,14.66,2018-04-08 06:00:19
47712,9,202,5345,73.92,False,32.98,15.1,2018-04-10 13:15:12
31540,0,204,41,34.08,False,15.24,6.43,2018-04-01 08:45:40
39938,0,204,41,80.95,False,15.24,6.43,2018-04-01 11:05:38
74563,0,204,41,84.91,False,15.24,6.43,2018-04-01 20:42:43
53314,0,204,41,81.38,False,15.24,6.43,2018-04-01 14:48:34
19561,0,204,1755,35.1,False,15.3,6.85,2018-04-01 05:26:01
53687,1,204,41,51.35,False,15.24,6.43,2018-04-02 14:54:47
49950,1,204,41,81.31,False,15.24,6.43,2018-04-02 13:52:30
59680,1,204,41,24.81,False,15.24,6.43,2018-04-02 16:34:40
43436,1,204,41,29.45,False,15.24,6.43,2018-04-02 12:03:56
73888,2,204,3631,59.3,True,33.5,0.08,2018-04-03 20:31:28
82393,2,204,2656,39.82,True,45.03,-10.94,2018-04-03 22:53:13
83883,2,204,6745,22.81,True,21.23,37.17,2018-04-03 23:18:03
86400,2,204,6478,44.82,True,38.1,-30.27,2018-04-04 00:00:00
39650,3,204,5896,25.26,True,20.3,45.26,2018-04-04 11:00:50
56693,3,204,3613,46.87,True,33.1,27.39,2018-04-04 15:44:53
58109,5,204,1195,6.55,True,9.34,16.23,2018-04-06 16:08:29
78910,5,204,7188,6.67,True,-19.62,-37.35,2018-04-06 21:55:10
79321,5,204,875,20.89,True,5.81,26.13,2018-04-06 22:02:01
23865,6,204,1392,59.5,True,2.15,42.64,2018-04-07 06:37:45
48762,6,204,6840,103.24,True,27.55,-38.16,2018-04-07 13:32:42
37878,7,204,7215,109.78,True,39.78,-29.95,2018-04-08 10:31:18
51842,7,204,3066,107.52,True,23.85,12.62,2018-04-08 14:24:02
68638,7,204,7502,149.81,True,1.78,9.11,2018-04-08 19:03:58
70259,7,204,6041,166.83,True,0.63,2.51,2018-04-08 19:30:59
72809,7,204,5254,182.37,True,-5.25,35.26,2018-04-08 20:13:29
79496,7,204,7143,221.3,True,2.22,-2.69,2018-04-08 22:04:56
81933,7,204,658,231.11,True,-3.04,-26.14,2018-04-08 22:45:33
53375,8,204,1367,239.0,True,10.34,-45.99,2018-04-09 14:49:35
27336,0,205,5314,2.61,False,-10.29,-1.61,2018-04-01 07:35:36
51429,2,205,5314,17.89,False,-10.29,-1.61,2018-04-03 14:17:09
69142,5,205,7908,14.17,True,32.75,-14.09,2018-04-06 19:12:22
83611,5,205,2573,0.14,True,26.15,-19.19,2018-04-06 23:13:31
48842,8,205,2275,3.57,True,46.26,5.89,2018-04-09 13:34:02
35700,2,206,2957,37.88,False,22.33,13.06,2018-04-03 09:55:00
58542,0,207,879,91.9,False,-5.24,-1.63,2018-04-01 16:15:42
27201,6,207,879,105.92,False,-5.24,-1.63,2018-04-07 07:33:21
44224,7,207,879,76.75,False,-5.24,-1.63,2018-04-08 12:17:04
72965,2,208,2818,101.92,False,15.8,-24.78,2018-04-03 20:16:05
43195,2,208,5833,48.9,False,14.31,-24.89,2018-04-03 11:59:55
86400,2,208,362,44.58,False,15.67,-24.07,2018-04-04 00:00:00
49562,7,208,362,92.39,False,15.67,-24.07,2018-04-08 13:46:02
54346,8,208,2818,151.95,False,15.8,-24.78,2018-04-09 15:05:46
44151,0,209,747,8.13,False,-14.83,-26.28,2018-04-01 12:15:51
74245,0,209,4270,7.96,False,-13.43,-26.03,2018-04-01 20:37:25
60720,1,209,4270,9.37,False,-13.43,-26.03,2018-04-02 16:52:00
61619,1,209,4270,11.63,False,-13.43,-26.03,2018-04-02 17:06:59
35137,1,209,4270,0.67,False,-13.43,-26.03,2018-04-02 09:45:37
9721,1,209,4270,0.68,False,-13.43,-26.03,2018-04-02 02:42:01
41376,2,209,475,0.0,False,-15.28,-25.85,2018-04-03 11:29:36
40000,2,209,4270,9.11,False,-13.43,-26.03,2018-04-03 11:06:40
60324,2,209,747,10.69,False,-14.83,-26.28,2018-04-03 16:45:24
61237,2,209,4270,10.3,False,-13.43,-26.03,2018-04-03 17:00:37
36729,3,209,4270,8.08,False,-13.43,-26.03,2018-04-04 10:12:09
26167,3,209,4270,9.51,False,-13.43,-26.03,2018-04-04 07:16:07
11516,3,209,5470,13.09,False,-16.4,-26.45,2018-04-04 03:11:56
24068,4,209,4270,9.19,False,-13.43,-26.03,2018-04-05 06:41:08
49629,4,209,4270,13.5,False,-13.43,-26.03,2018-04-05 13:47:09
9576,4,209,4270,7.15,False,-13.43,-26.03,2018-04-05 02:39:36
54196,8,209,1850,16.01,False,-13.28,-27.54,2018-04-09 15:03:16
56236,9,209,6043,3.74,True,-28.7,-12.67,2018-04-10 15:37:16
71840,9,209,5016,8.12,True,34.7,-26.88,2018-04-10 19:57:20
37800,0,210,7362,81.84,False,27.49,-36.6,2018-04-01 10:30:00
38341,0,210,4530,136.56,False,27.73,-36.86,2018-04-01 10:39:01
22365,0,210,1116,51.91,False,27.05,-36.14,2018-04-01 06:12:45
19371,0,210,5323,161.83,False,25.67,-36.44,2018-04-01 05:22:51
36709,0,210,7362,51.32,False,27.49,-36.6,2018-04-01 10:11:49
37453,1,210,1116,118.72,False,27.05,-36.14,2018-04-02 10:24:13
56475,1,210,1116,59.37,False,27.05,-36.14,2018-04-02 15:41:15
35208,1,210,1116,22.69,False,27.05,-36.14,2018-04-02 09:46:48
45974,1,210,1116,136.77,False,27.05,-36.14,2018-04-02 12:46:14
31564,2,210,6006,109.83,False,25.5,-36.22,2018-04-03 08:46:04
31557,2,210,1116,37.68,False,27.05,-36.14,2018-04-03 08:45:57
56805,2,210,1116,181.17,False,27.05,-36.14,2018-04-03 15:46:45
54068,3,210,1116,66.09,False,27.05,-36.14,2018-04-04 15:01:08
36212,3,210,1116,162.9,False,27.05,-36.14,2018-04-04 10:03:32
49339,3,210,4530,51.42,False,27.73,-36.86,2018-04-04 13:42:19
41955,4,210,7362,92.3,False,27.49,-36.6,2018-04-05 11:39:15
52584,4,210,1116,146.35,False,27.05,-36.14,2018-04-05 14:36:24
68717,4,210,1116,91.6,False,27.05,-36.14,2018-04-05 19:05:17
42370,4,210,7362,99.84,False,27.49,-36.6,2018-04-05 11:46:10
31035,4,210,1116,124.18,False,27.05,-36.14,2018-04-05 08:37:15
39130,5,210,4530,103.8,False,27.73,-36.86,2018-04-06 10:52:10
77465,5,210,7362,106.38,False,27.49,-36.6,2018-04-06 21:31:05
47814,5,210,1116,61.78,False,27.05,-36.14,2018-04-06 13:16:54
41638,5,210,1116,36.0,False,27.05,-36.14,2018-04-06 11:33:58
53864,5,210,1116,0.0,False,27.05,-36.14,2018-04-06 14:57:44
62568,6,210,7362,113.83,False,27.49,-36.6,2018-04-07 17:22:48
45163,6,210,7362,61.13,False,27.49,-36.6,2018-04-07 12:32:43
42874,6,210,1116,9.42,False,27.05,-36.14,2018-04-07 11:54:34
45858,7,210,2069,58.88,True,-31.17,-11.57,2018-04-08 12:44:18
86400,7,210,5896,61.83,True,20.3,45.26,2018-04-09 00:00:00
86400,7,210,7054,91.57,True,31.39,26.14,2018-04-09 00:00:00
86400,7,210,6559,94.85,True,13.08,46.12,2018-04-09 00:00:00
86400,7,210,4727,113.21,True,-1.69,42.94,2018-04-09 00:00:00
71171,9,210,1783,118.57,True,-14.27,-24.92,2018-04-10 19:46:11
81223,9,210,2419,125.57,True,-0.3,1.97,2018-04-10 22:33:43
86400,9,210,5887,132.41,True,-17.01,46.32,2018-04-11 00:00:00
86400,9,210,7398,144.16,True,5.62,13.36,2018-04-11 00:00:00
37502,0,211,7396,129.9,False,-14.5,-27.94,2018-04-01 10:25:02
51020,0,211,7396,43.19,False,-14.5,-27.94,2018-04-01 14:10:20
54328,0,211,6087,97.79,False,-13.93,-30.16,2018-04-01 15:05:28
7324,1,211,323,55.03,False,-12.79,-26.78,2018-04-02 02:02:04
47006,1,211,6819,140.62,False,-11.59,-28.37,2018-04-02 13:03:26
57159,1,211,1850,58.59,False,-13.28,-27.54,2018-04-02 15:52:39
29035,2,211,6273,114.16,False,-12.91,-27.39,2018-04-03 08:03:55
0,2,211,1634,48.66,False,-11.82,-29.11,2018-04-03 00:00:00
71386,3,211,1634,93.72,False,-11.82,-29.11,2018-04-04 19:49:46
28026,3,211,7396,32.56,False,-14.5,-27.94,2018-04-04 07:47:06
59994,4,211,7835,84.78,False,-12.23,-28.29,2018-04-05 16:39:54
38825,5,211,323,96.87,False,-12.79,-26.78,2018-04-06 10:47:05
46491,5,211,7396,85.19,False,-14.5,-27.94,2018-04-06 12:54:51
16716,5,211,6155,39.73,False,-13.14,-27.77,2018-04-06 04:38:36
58165,5,211,1850,104.42,False,-13.28,-27.54,2018-04-06 16:09:25
50842,5,211,7396,57.68,False,-14.5,-27.94,2018-04-06 14:07:22
86400,6,211,1108,41.16,True,-8.16,40.66,2018-04-08 00:00:00
86400,6,211,7986,64.22,True,-46.56,-3.37,2018-04-08 00:00:00
86400,6,211,3140,72.92,True,-38.18,-15.86,2018-04-08 00:00:00
86400,6,211,6643,98.51,True,-36.28,24.82,2018-04-08 00:00:00
86400,6,211,249,121.28,True,48.54,-4.22,2018-04-08 00:00:00
86400,6,211,782,160.24,True,-36.5,18.96,2018-04-08 00:00:00
61381,7,211,674,223.97,True,47.82,12.31,2018-04-08 17:03:01
62120,7,211,4683,233.12,True,9.09,-24.96,2018-04-08 17:15:20
71071,7,211,5611,216.66,True,32.94,-19.43,2018-04-08 19:44:31
86400,8,211,1401,238.43,True,45.71,-11.7,2018-04-10 00:00:00
86400,8,211,4395,263.9,True,41.87,15.91,2018-04-10 00:00:00
30491,9,211,3691,222.03,True,-45.76,-18.5,2018-04-10 08:28:11
58735,7,212,742,20.29,False,-10.84,12.07,2018-04-08 16:18:55
50345,0,213,3479,141.79,False,33.8,-9.59,2018-04-01 13:59:05
20446,0,213,3479,98.7,False,33.8,-9.59,2018-04-01 05:40:46
26968,0,213,3479,112.94,False,33.8,-9.59,2018-04-01 07:29:28
44516,0,213,3479,71.4,False,33.8,-9.59,2018-04-01 12:21:56
67345,0,213,3479,94.63,False,33.8,-9.59,2018-04-01 18:42:25
27106,0,213,3479,136.51,False,33.8,-9.59,2018-04-01 07:31:46
12483,0,213,3479,82.03,False,33.8,-9.59,2018-04-01 03:28:03
26742,1,213,4239,18.48,False,31.45,-8.88,2018-04-02 07:25:42
20516,1,213,3479,70.32,False,33.8,-9.59,2018-04-02 05:41:56
50194,1,213,3479,110.26,False,33.8,-9.59,2018-04-02 13:56:34
72720,1,213,3479,82.1,False,33.8,-9.59,2018-04-02 20:12:00
34336,2,213,3479,109.54,False,33.8,-9.59,2018-04-03 09:32:16
30907,2,213,3479,14.58,False,33.8,-9.59,2018-04-03 08:35:07
61980,2,213,3479,119.81,False,33.8,-9.59,2018-04-03 17:13:00
62901,3,213,7575,68.61,True,20.86,-28.4,2018-04-04 17:28:21
33757,4,213,6621,54.73,True,-2.2,-7.08,2018-04-05 09:22:37
66487,4,213,2294,84.37,True,-4.35,-33.3,2018-04-05 18:28:07
86400,5,213,1947,83.49,True,16.5,-32.64,2018-04-07 00:00:00
86400,5,213,5585,116.36,True,-8.42,-41.32,2018-04-07 00:00:00
86400,5,213,4651,126.87,True,-42.3,-1.37,2018-04-07 00:00:00
49330,6,213,776,142.54,True,30.59,-27.24,2018-04-07 13:42:10
58949,6,213,3190,141.95,True,-29.49,-5.64,2018-04-07 16:22:29
67261,6,213,7966,171.32,True,43.85,7.1,2018-04-07 18:41:01
69829,6,213,1644,216.05,True,12.99,43.18,2018-04-07 19:23:49
76152,6,213,1920,269.51,True,26.02,5.42,2018-04-07 21:09:12
80776,6,213,5549,263.26,True,36.49,-2.45,2018-04-07 22:26:16
86400,6,213,4930,281.33,True,-42.06,-5.74,2018-04-08 00:00:00
86400,6,213,4595,330.36,True,44.98,4.44,2018-04-08 00:00:00
86400,6,213,6965,368.03,True,14.09,-11.04,2018-04-08 00:00:00
56880,7,213,1840,441.3,True,26.46,26.62,2018-04-08 15:48:00
69328,7,213,1775,514.32,True,26.17,30.5,2018-04-08 19:15:28
78392,7,213,2554,562.39,True,37.47,-8.06,2018-04-08 21:46:32
61845,8,213,3766,645.25,True,-11.23,-0.01,2018-04-09 17:10:45
63720,8,213,6500,704.45,True,48.43,5.25,2018-04-09 17:42:00
69859,8,213,5691,773.36,True,-11.38,-28.03,2018-04-09 19:24:19
76301,8,213,3713,845.92,True,-1.84,4.68,2018-04-09 21:11:41
85065,8,213,7102,904.06,True,-25.38,-31.77,2018-04-09 23:37:45
53101,9,213,7916,998.02,True,15.72,16.26,2018-04-10 14:45:01
54860,9,213,5921,1121.98,True,-21.2,-38.94,2018-04-10 15:14:20
67904,9,213,2332,1229.56,True,-10.47,-40.14,2018-04-10 18:51:44
82858,9,213,2571,1347.08,True,2.98,-28.93,2018-04-10 23:00:58
37255,0,214,7439,108.91,False,33.52,7.32,2018-04-01 10:20:55
65341,1,214,7439,54.65,False,33.52,7.32,2018-04-02 18:09:01
66933,1,214,7439,70.89,False,33.52,7.32,2018-04-02 18:35:33
72526,2,214,6818,134.32,True,-35.73,11.69,2018-04-03 20:08:46
86152,2,214,4647,129.35,True,38.77,-27.34,2018-04-03 23:55:52
29475,3,214,3665,166.65,True,6.94,-8.22,2018-04-04 08:11:15
53828,3,214,406,232.46,True,5.48,-2.97,2018-04-04 14:57:08
85476,4,214,7683,242.57,True,-41.08,12.99,2018-04-05 23:44:36
42959,5,214,1887,266.02,True,29.93,-13.73,2018-04-06 11:55:59
69165,5,214,3812,247.06,True,-15.01,-20.83,2018-04-06 19:12:45
56159,6,214,808,267.95,True,-26.15,-42.27,2018-04-07 15:35:59
70570,6,214,284,333.02,True,-26.17,36.86,2018-04-07 19:36:10
35057,9,214,5852,372.86,True,-4.87,-5.6,2018-04-10 09:44:17
61055,9,214,1647,438.6,True,44.23,19.66,2018-04-10 16:57:35
0,0,215,6839,44.08,False,-9.03,20.78,2018-04-01 00:00:00
76129,1,215,6839,34.41,False,-9.03,20.78,2018-04-02 21:08:49
62203,2,215,7723,50.02,False,-8.8,21.67,2018-04-03 17:16:43
47631,2,215,6692,42.93,False,-8.03,20.8,2018-04-03 13:13:51
43453,3,215,2879,29.72,False,-8.11,20.33,2018-04-04 12:04:13
29969,3,215,2879,33.15,False,-8.11,20.33,2018-04-04 08:19:29
80937,3,215,6692,16.74,False,-8.03,20.8,2018-04-04 22:28:57
55537,4,215,6014,35.41,False,-8.15,20.86,2018-04-05 15:25:37
72696,4,215,6692,55.88,False,-8.03,20.8,2018-04-05 20:11:36
24714,5,215,6014,21.75,False,-8.15,20.86,2018-04-06 06:51:54
32808,5,215,7474,23.13,False,-7.07,21.47,2018-04-06 09:06:48
35231,6,215,6014,35.81,False,-8.15,20.86,2018-04-07 09:47:11
26172,6,215,6014,19.67,False,-8.15,20.86,2018-04-07 07:16:12
27388,6,215,4250,38.03,False,-7.73,19.77,2018-04-07 07:36:28
41924,9,215,2879,26.83,False,-8.11,20.33,2018-04-10 11:38:44
26362,9,215,6839,6.04,False,-9.03,20.78,2018-04-10 07:19:22
75830,0,216,5561,70.38,False,-12.34,-13.86,2018-04-01 21:03:50
86400,0,216,5561,114.03,False,-12.34,-13.86,2018-04-02 00:00:00
79785,4,216,80,123.11,False,-12.39,-13.59,2018-04-05 22:09:45
46370,5,216,80,57.67,False,-12.39,-13.59,2018-04-06 12:52:50
23663,6,216,5561,128.29,False,-12.34,-13.86,2018-04-07 06:34:23
48500,7,216,3970,107.6,False,-11.5,-14.08,2018-04-08 13:28:20
59492,8,216,4889,96.89,False,-14.94,-13.23,2018-04-09 16:31:32
33762,8,216,6080,123.9,False,-13.05,-13.59,2018-04-09 09:22:42
39236,8,216,80,85.97,False,-12.39,-13.59,2018-04-09 10:53:56
47840,9,216,5549,73.28,True,36.49,-2.45,2018-04-10 13:17:20
62688,9,216,3836,73.33,True,-43.47,-7.67,2018-04-10 17:24:48
55405,0,217,3749,129.32,False,-5.2,-9.29,2018-04-01 15:23:25
31590,0,217,3749,79.08,False,-5.2,-9.29,2018-04-01 08:46:30
63287,1,217,3749,36.64,False,-5.2,-9.29,2018-04-02 17:34:47
46761,1,217,3749,132.98,False,-5.2,-9.29,2018-04-02 12:59:21
36394,1,217,3749,105.37,False,-5.2,-9.29,2018-04-02 10:06:34
40377,1,217,3749,130.48,False,-5.2,-9.29,2018-04-02 11:12:57
10290,1,217,3749,70.91,False,-5.2,-9.29,2018-04-02 02:51:30
13622,1,217,3749,44.61,False,-5.2,-9.29,2018-04-02 03:47:02
29063,2,217,3749,59.51,False,-5.2,-9.29,2018-04-03 08:04:23
19434,2,217,1657,66.22,False,-5.73,-9.25,2018-04-03 05:23:54
52409,2,217,719,16.07,False,-4.67,-8.95,2018-04-03 14:33:29
30501,3,217,6750,155.94,False,-6.27,-9.4,2018-04-04 08:28:21
49784,3,217,5799,6.26,False,-5.98,-8.94,2018-04-04 13:49:44
15190,3,217,3749,76.44,False,-5.2,-9.29,2018-04-04 04:13:10
45213,3,217,3749,48.51,False,-5.2,-9.29,2018-04-04 12:33:33
86400,4,217,1657,158.61,False,-5.73,-9.25,2018-04-06 00:00:00
37912,4,217,1657,98.66,False,-5.73,-9.25,2018-04-05 10:31:52
61663,5,217,3749,104.94,False,-5.2,-9.29,2018-04-06 17:07:43
30398,5,217,3749,135.28,False,-5.2,-9.29,2018-04-06 08:26:38
41828,5,217,3749,83.17,False,-5.2,-9.29,2018-04-06 11:37:08
43240,5,217,3749,63.88,False,-5.2,-9.29,2018-04-06 12:00:40
48768,6,217,6750,27.96,False,-6.27,-9.4,2018-04-07 13:32:48
3776,6,217,3749,61.35,False,-5.2,-9.29,2018-04-07 01:02:56
25591,6,217,1657,87.48,False,-5.73,-9.25,2018-04-07 07:06:31
51875,6,217,3749,69.14,False,-5.2,-9.29,2018-04-07 14:24:35
72831,6,217,3749,68.47,False,-5.2,-9.29,2018-04-07 20:13:51
14036,7,217,3749,61.0,False,-5.2,-9.29,2018-04-08 03:53:56
66619,8,217,3749,3.97,False,-5.2,-9.29,2018-04-09 18:30:19
41319,8,217,3749,88.44,False,-5.2,-9.29,2018-04-09 11:28:39
86400,8,217,3749,110.17,False,-5.2,-9.29,2018-04-10 00:00:00
45852,8,217,3749,86.56,False,-5.2,-9.29,2018-04-09 12:44:12
5246,8,217,3749,32.63,False,-5.2,-9.29,2018-04-09 01:27:26
56219,8,217,3749,74.21,False,-5.2,-9.29,2018-04-09 15:36:59
48974,8,217,3749,69.85,False,-5.2,-9.29,2018-04-09 13:36:14
43098,8,217,3749,72.22,False,-5.2,-9.29,2018-04-09 11:58:18
22079,9,217,3749,60.82,False,-5.2,-9.29,2018-04-10 06:07:59
18317,9,217,1657,47.4,False,-5.73,-9.25,2018-04-10 05:05:17
67118,0,218,5724,49.57,False,0.57,-0.68,2018-04-01 18:38:38
55116,0,218,6226,57.64,False,0.31,-0.7,2018-04-01 15:18:36
35502,0,218,5724,27.01,False,0.57,-0.68,2018-04-01 09:51:42
35198,1,218,7691,59.49,False,0.37,-0.56,2018-04-02 09:46:38
54803,1,218,7691,57.83,False,0.37,-0.56,2018-04-02 15:13:23
56189,1,218,5243,13.07,False,0.46,-0.19,2018-04-02 15:36:29
60533,3,218,4639,23.75,False,1.04,0.57,2018-04-04 16:48:53
62870,3,218,7857,68.18,False,0.01,-0.01,2018-04-04 17:27:50
5796,3,218,5724,74.58,False,0.57,-0.68,2018-04-04 01:36:36
63101,4,218,7962,88.77,False,0.53,-0.5,2018-04-05 17:31:41
27828,5,218,5724,59.38,False,0.57,-0.68,2018-04-06 07:43:48
57088,5,218,7962,74.56,False,0.53,-0.5,2018-04-06 15:51:28
51390,5,218,2385,42.87,False,-0.29,0.2,2018-04-06 14:16:30
62958,6,218,6226,81.57,False,0.31,-0.7,2018-04-07 17:29:18
40114,6,218,3092,33.15,False,0.36,-1.04,2018-04-07 11:08:34
28641,6,218,5724,91.68,False,0.57,-0.68,2018-04-07 07:57:21
62213,8,218,5724,53.95,False,0.57,-0.68,2018-04-09 17:16:53
39216,8,218,2971,6.32,False,0.71,-0.68,2018-04-09 10:53:36
41511,8,218,7691,22.04,False,0.37,-0.56,2018-04-09 11:31:51
46379,9,218,5724,86.79,False,0.57,-0.68,2018-04-10 12:52:59
23590,9,218,7962,61.0,False,0.53,-0.5,2018-04-10 06:33:10
63155,0,219,3358,29.52,False,-4.13,1.7,2018-04-01 17:32:35
32720,1,219,6556,26.73,False,-4.2,1.77,2018-04-02 09:05:20
62344,1,219,6556,30.09,False,-4.2,1.77,2018-04-02 17:19:04
43132,2,219,6556,41.97,False,-4.2,1.77,2018-04-03 11:58:52
53498,3,219,3358,10.6,False,-4.13,1.7,2018-04-04 14:51:38
55828,4,219,6556,39.22,False,-4.2,1.77,2018-04-05 15:30:28
18453,6,219,6556,0.0,False,-4.2,1.77,2018-04-07 05:07:33
22361,6,219,6556,25.23,False,-4.2,1.77,2018-04-07 06:12:41
63395,7,219,6556,14.75,False,-4.2,1.77,2018-04-08 17:36:35
54302,8,219,6556,0.0,False,-4.2,1.77,2018-04-09 15:05:02
46806,0,220,7096,60.27,False,9.48,-22.55,2018-04-01 13:00:06
85171,0,220,6346,4.08,False,10.07,-23.69,2018-04-01 23:39:31
42909,1,220,6346,3.85,False,10.07,-23.69,2018-04-02 11:55:09
32205,1,220,6346,11.31,False,10.07,-23.69,2018-04-02 08:56:45
86400,1,220,6346,62.21,False,10.07,-23.69,2018-04-03 00:00:00
38979,1,220,4430,74.04,False,10.35,-23.07,2018-04-02 10:49:39
20554,2,220,7096,115.58,False,9.48,-22.55,2018-04-03 05:42:34
56003,2,220,6346,110.38,False,10.07,-23.69,2018-04-03 15:33:23
18840,2,220,7096,118.61,False,9.48,-22.55,2018-04-03 05:14:00
63596,3,220,6346,66.87,False,10.07,-23.69,2018-04-04 17:39:56
61100,3,220,4430,85.97,False,10.35,-23.07,2018-04-04 16:58:20
11320,4,220,7126,68.74,False,11.18,-21.23,2018-04-05 03:08:40
33569,4,220,3352,78.89,False,9.51,-20.9,2018-04-05 09:19:29
63622,5,220,7096,13.57,False,9.48,-22.55,2018-04-06 17:40:22
34328,5,220,4075,44.57,False,11.95,-23.89,2018-04-06 09:32:08
27622,5,220,3779,44.52,False,9.82,-24.54,2018-04-06 07:40:22
44563,5,220,3779,95.45,False,9.82,-24.54,2018-04-06 12:22:43
50166,5,220,6346,82.68,False,10.07,-23.69,2018-04-06 13:56:06
55634,6,220,6346,165.71,False,10.07,-23.69,2018-04-07 15:27:14
45917,6,220,6346,114.29,False,10.07,-23.69,2018-04-07 12:45:17
62483,6,220,7096,142.91,False,9.48,-22.55,2018-04-07 17:21:23
54410,7,220,7096,43.72,False,9.48,-22.55,2018-04-08 15:06:50
49297,7,220,6346,85.16,False,10.07,-23.69,2018-04-08 13:41:37
59503,7,220,4430,42.62,False,10.35,-23.07,2018-04-08 16:31:43
68526,7,220,7096,75.86,False,9.48,-22.55,2018-04-08 19:02:06
59987,8,220,4430,87.37,False,10.35,-23.07,2018-04-09 16:39:47
45651,9,220,201,84.51,False,11.67,-22.4,2018-04-10 12:40:51
56639,9,220,6346,149.75,False,10.07,-23.69,2018-04-10 15:43:59
2852,9,220,7126,96.09,False,11.18,-21.23,2018-04-10 00:47:32
44079,0,221,3927,88.78,False,-21.8,11.79,2018-04-01 12:14:39
0,0,221,866,125.67,False,-23.56,11.8,2018-04-01 00:00:00
40700,0,221,48,56.77,False,-23.47,11.49,2018-04-01 11:18:20
44049,1,221,48,83.15,False,-23.47,11.49,2018-04-02 12:14:09
8352,1,221,3487,101.7,False,-25.15,10.69,2018-04-02 02:19:12
28639,2,221,4007,8.69,True,4.72,-33.52,2018-04-03 07:57:19
57752,2,221,2696,90.79,True,-37.62,-21.65,2018-04-03 16:02:32
28849,3,221,3026,63.54,True,-21.08,16.52,2018-04-04 08:00:49
46043,3,221,5050,7.3,True,-35.94,-32.72,2018-04-04 12:47:23
54157,3,221,1641,33.38,True,31.63,-28.76,2018-04-04 15:02:37
62006,3,221,1052,18.19,True,-16.15,36.22,2018-04-04 17:13:26
11008,4,221,1391,75.04,True,13.14,-47.27,2018-04-05 03:03:28
26762,5,221,5115,59.23,True,-12.43,22.41,2018-04-06 07:26:02
55861,5,221,1739,33.64,True,-19.93,14.12,2018-04-06 15:31:01
61034,5,221,2501,1.8,True,-22.9,36.08,2018-04-06 16:57:14
33199,7,221,1870,24.73,True,18.58,-41.22,2018-04-08 09:13:19
66912,7,221,418,64.46,True,-29.68,34.8,2018-04-08 18:35:12
74342,7,221,2584,79.99,True,1.22,-10.1,2018-04-08 20:39:02
54843,8,221,2463,69.64,True,3.35,23.01,2018-04-09 15:14:03
59241,8,221,2874,60.41,True,-19.09,-45.43,2018-04-09 16:27:21
84541,8,221,1493,56.46,True,-2.58,-0.08,2018-04-09 23:29:01
86400,8,221,7297,80.0,True,12.34,-20.86,2018-04-10 00:00:00
86400,8,221,6589,17.49,True,-14.61,2.74,2018-04-10 00:00:00
86400,8,221,7352,30.17,True,-45.68,-1.72,2018-04-10 00:00:00
64003,9,221,7303,36.28,True,-26.47,-28.57,2018-04-10 17:46:43
69110,9,221,1204,40.23,True,-47.35,14.08,2018-04-10 19:11:50
